drug1,drug2,true_label,pred_label
1538,1089,48.0,10
1507,800,48.0,10
1025,922,48.0,10
256,427,48.0,10
893,1079,48.0,10
717,1519,48.0,10
889,747,48.0,10
657,161,48.0,10
657,159,48.0,10
1510,760,48.0,10
1538,279,48.0,10
919,753,48.0,10
29,770,48.0,10
643,1056,48.0,10
472,376,48.0,10
29,773,48.0,10
1009,275,48.0,10
1538,276,48.0,10
1029,1453,48.0,10
927,562,48.0,10
494,547,48.0,10
927,564,48.0,82
438,337,48.0,10
1082,907,48.0,10
891,1092,48.0,10
891,1091,48.0,10
1134,949,48.0,10
1232,1176,48.0,10
588,151,48.0,10
821,550,48.0,10
588,149,48.0,10
560,283,48.0,10
821,553,48.0,10
138,30,48.0,10
1449,223,48.0,10
153,1525,48.0,83
1549,1590,48.0,10
386,519,48.0,10
1144,867,48.0,10
945,235,48.0,10
138,29,48.0,10
1594,284,48.0,10
592,333,48.0,10
1594,282,48.0,10
177,1251,48.0,10
1567,636,48.0,10
253,677,48.0,10
484,1525,48.0,83
30,404,48.0,10
1594,287,48.0,10
299,1641,48.0,10
493,259,48.0,10
38,940,48.0,10
1087,878,48.0,10
137,511,48.0,10
615,853,48.0,10
1084,965,48.0,10
1274,224,48.0,10
1621,763,48.0,10
1274,220,48.0,10
1037,1059,48.0,10
392,511,48.0,10
137,506,48.0,10
954,224,48.0,10
692,962,48.0,10
692,960,48.0,10
629,299,48.0,10
1464,233,48.0,10
629,303,48.0,80
562,870,48.0,10
603,840,48.0,10
1095,519,48.0,10
1616,1171,48.0,10
928,962,48.0,10
729,90,48.0,10
729,79,48.0,10
776,962,48.0,10
253,688,48.0,10
488,890,48.0,10
592,1026,48.0,10
694,490,48.0,10
1452,1242,48.0,10
418,159,48.0,10
418,161,48.0,10
1097,1288,48.0,10
406,1059,48.0,10
346,726,48.0,10
43,1064,48.0,10
374,1411,48.0,10
968,1211,48.0,10
487,825,48.0,10
647,944,48.0,10
91,1113,48.0,10
77,1259,48.0,10
251,1423,48.0,31
487,827,48.0,10
156,1524,48.0,10
583,894,48.0,10
1368,1176,48.0,10
95,87,48.0,10
558,171,48.0,34
1232,98,48.0,10
558,170,48.0,10
768,1089,48.0,10
401,429,48.0,10
722,929,48.0,10
1300,439,48.0,10
1300,437,48.0,10
1091,1700,48.0,10
74,1134,48.0,10
74,1133,48.0,10
960,964,48.0,10
1033,1288,48.0,34
954,691,48.0,10
467,1387,48.0,10
1338,1200,48.0,10
1616,493,48.0,10
1616,490,48.0,10
939,692,48.0,10
615,87,48.0,10
394,887,48.0,10
951,1423,48.0,10
1616,494,48.0,10
40,127,48.0,31
530,1692,48.0,10
40,123,48.0,10
40,125,48.0,10
603,844,48.0,31
1555,1010,48.0,10
945,1087,48.0,10
945,1086,48.0,10
783,177,48.0,10
437,776,48.0,10
151,706,48.0,10
150,247,48.0,10
420,84,48.0,10
1367,1368,48.0,10
150,251,48.0,10
940,954,48.0,10
1109,1429,48.0,10
911,1161,48.0,10
510,62,48.0,31
391,1399,48.0,10
34,1037,48.0,10
34,1038,48.0,10
669,624,48.0,10
1091,1092,48.0,10
872,954,48.0,10
1496,275,48.0,10
94,1235,48.0,83
1092,1186,48.0,10
1092,1187,48.0,10
216,783,48.0,10
1092,1188,48.0,10
570,867,48.0,10
570,870,48.0,10
1232,641,48.0,10
1492,1308,48.0,10
205,1236,48.0,10
610,798,48.0,10
613,691,48.0,10
1609,293,48.0,10
911,385,48.0,10
1616,682,48.0,10
849,113,48.0,10
1454,27,48.0,10
305,571,48.0,10
137,665,48.0,10
137,667,48.0,10
305,565,48.0,10
137,670,48.0,10
803,939,48.0,10
33,485,48.0,10
418,1110,48.0,10
922,1202,48.0,31
682,1104,48.0,10
418,1109,48.0,10
519,1138,48.0,10
715,938,48.0,10
418,1104,48.0,10
242,1525,48.0,10
290,989,48.0,10
207,1080,48.0,10
840,776,48.0,10
826,531,48.0,10
258,308,48.0,10
662,878,48.0,10
1288,768,48.0,10
494,624,48.0,10
662,880,48.0,10
1695,485,48.0,10
63,804,48.0,10
43,247,48.0,10
768,1492,48.0,10
278,346,48.0,10
886,1089,48.0,10
1583,298,48.0,10
1371,610,48.0,10
501,347,48.0,31
1583,300,48.0,10
501,344,48.0,10
1629,811,48.0,10
1583,305,48.0,10
528,1310,48.0,10
528,1308,48.0,10
33,178,48.0,10
1607,667,48.0,10
33,180,48.0,10
857,1583,48.0,10
483,1304,48.0,10
33,184,48.0,10
1607,670,48.0,10
247,62,48.0,10
644,1318,48.0,10
784,1308,48.0,10
510,899,48.0,83
985,30,48.0,10
1201,275,48.0,10
954,1026,48.0,10
1031,1538,48.0,10
136,359,48.0,10
893,293,48.0,10
439,386,48.0,10
893,290,48.0,10
1092,1525,48.0,10
166,477,48.0,10
750,894,48.0,10
697,1176,48.0,10
127,1458,48.0,83
738,810,48.0,10
784,1208,48.0,31
166,476,48.0,10
298,454,48.0,10
974,1215,48.0,10
383,275,48.0,10
480,174,48.0,10
909,115,48.0,10
1031,1109,48.0,10
588,810,48.0,10
528,809,48.0,10
528,810,48.0,10
115,151,48.0,10
158,1685,48.0,10
961,960,48.0,10
701,1343,48.0,10
1548,57,48.0,10
137,115,48.0,10
1104,991,48.0,10
1140,74,48.0,10
221,929,48.0,10
976,763,48.0,10
960,1140,48.0,10
960,1139,48.0,10
960,1138,48.0,10
601,1460,48.0,10
960,1141,48.0,10
776,161,48.0,10
776,159,48.0,10
92,451,48.0,10
294,1429,48.0,10
43,1236,48.0,10
33,1188,48.0,10
33,1186,48.0,10
90,617,48.0,10
37,1188,48.0,10
198,30,48.0,10
694,697,48.0,10
139,853,48.0,10
37,1186,48.0,10
37,1187,48.0,10
958,1311,48.0,10
417,490,48.0,10
133,1700,48.0,10
171,939,48.0,10
367,1187,48.0,10
149,179,48.0,10
448,1428,48.0,10
928,247,48.0,10
1429,1538,48.0,10
928,251,48.0,10
387,748,48.0,10
358,694,48.0,10
759,318,48.0,10
1087,706,48.0,10
1024,821,48.0,10
1084,529,48.0,10
1084,528,48.0,10
256,951,48.0,10
256,956,48.0,10
256,954,48.0,10
709,1556,48.0,10
170,180,48.0,10
279,1089,48.0,10
170,178,48.0,10
337,1276,48.0,10
1368,454,48.0,10
668,550,48.0,10
1251,1308,48.0,10
444,1462,48.0,10
92,886,48.0,10
170,1082,48.0,10
840,619,48.0,10
899,516,48.0,10
170,1079,48.0,10
899,837,48.0,10
1590,1045,48.0,10
136,989,48.0,31
1590,1046,48.0,10
715,735,48.0,10
1166,1557,48.0,10
535,1399,48.0,10
170,1695,48.0,10
534,1205,48.0,10
715,742,48.0,10
1089,906,48.0,10
1028,1448,48.0,10
484,232,48.0,10
223,303,48.0,80
484,230,48.0,10
484,234,48.0,10
484,235,48.0,10
976,544,48.0,10
449,894,48.0,10
159,279,48.0,10
426,337,48.0,10
939,664,48.0,10
1104,386,48.0,10
1180,522,48.0,10
426,333,48.0,10
1338,344,48.0,10
426,331,48.0,10
995,278,48.0,10
127,1556,48.0,83
1594,494,48.0,10
1251,804,48.0,10
38,373,48.0,83
1594,493,48.0,10
995,279,48.0,10
1109,1208,48.0,10
1046,591,48.0,10
305,1387,48.0,10
517,1445,48.0,10
517,1446,48.0,10
652,1035,48.0,10
235,485,48.0,10
562,1691,48.0,10
417,488,48.0,10
507,1180,48.0,10
344,590,48.0,10
298,1419,48.0,10
344,588,48.0,10
1248,1259,48.0,10
420,1242,48.0,10
1115,550,48.0,10
974,887,48.0,10
498,287,48.0,10
515,588,48.0,10
235,386,48.0,10
498,282,48.0,10
53,884,48.0,10
256,376,48.0,10
53,886,48.0,10
1471,1076,48.0,10
810,1492,48.0,10
927,1368,48.0,10
1248,1134,48.0,10
93,39,48.0,10
939,1519,48.0,31
1158,386,48.0,10
306,151,48.0,10
647,404,48.0,10
1171,1446,48.0,10
1171,1445,48.0,10
821,1274,48.0,10
647,401,48.0,10
480,1473,48.0,10
533,1079,48.0,10
1640,844,48.0,10
1251,1040,48.0,31
1566,696,48.0,10
1566,692,48.0,10
1080,1453,48.0,10
244,451,48.0,83
169,312,48.0,10
163,383,48.0,10
1338,722,48.0,10
410,165,48.0,10
1446,1552,48.0,10
816,1695,48.0,10
374,1113,48.0,10
197,1558,48.0,10
197,1559,48.0,10
197,1560,48.0,10
197,1561,48.0,10
506,932,48.0,10
493,1468,48.0,10
427,1085,48.0,10
299,1160,48.0,10
37,205,48.0,10
945,1428,48.0,10
1082,1429,48.0,10
151,670,48.0,10
287,650,48.0,10
571,1205,48.0,10
93,1109,48.0,10
477,1530,48.0,10
498,129,48.0,10
550,878,48.0,10
498,124,48.0,10
484,1086,48.0,10
480,483,48.0,10
1543,259,48.0,10
1543,258,48.0,10
318,506,48.0,10
1589,172,48.0,10
1590,1699,48.0,10
77,1211,48.0,10
601,344,48.0,10
601,347,48.0,10
185,485,48.0,10
511,1205,48.0,10
39,647,48.0,10
39,652,48.0,10
318,1085,48.0,10
185,480,48.0,10
1589,810,48.0,10
930,151,48.0,10
930,149,48.0,10
962,1566,48.0,10
930,154,48.0,10
232,753,48.0,10
1383,420,48.0,10
1097,1308,48.0,10
839,1367,48.0,10
774,1128,48.0,10
587,744,48.0,10
139,1685,48.0,10
213,452,48.0,10
1406,911,48.0,10
395,1473,48.0,10
184,198,48.0,31
58,217,48.0,10
1133,115,48.0,10
1277,480,48.0,10
415,557,48.0,10
470,721,48.0,10
630,454,48.0,10
376,706,48.0,10
171,451,48.0,83
470,716,48.0,10
95,511,48.0,10
123,1640,48.0,10
408,237,48.0,10
415,551,48.0,10
470,723,48.0,10
786,1205,48.0,10
226,217,48.0,10
595,1332,48.0,10
87,962,48.0,10
1321,1200,48.0,10
531,705,48.0,10
550,810,48.0,10
550,809,48.0,10
467,911,48.0,10
662,1399,48.0,10
1080,1345,48.0,10
642,191,48.0,10
139,1288,48.0,10
30,1594,48.0,10
956,1695,48.0,10
624,1135,48.0,10
1097,451,48.0,31
624,1133,48.0,10
624,1134,48.0,10
150,242,48.0,10
444,1589,48.0,10
367,846,48.0,10
810,846,48.0,10
691,1321,48.0,10
37,776,48.0,10
420,1423,48.0,31
1236,1525,48.0,10
467,383,48.0,10
1161,1150,48.0,10
381,1302,48.0,10
1460,257,48.0,10
1144,817,48.0,10
1144,818,48.0,10
282,358,48.0,10
282,1128,48.0,10
506,1032,48.0,10
506,1033,48.0,10
718,1089,48.0,10
649,750,48.0,10
282,1119,48.0,10
217,1039,48.0,10
1669,599,48.0,10
759,1550,48.0,10
1028,1503,48.0,10
661,34,48.0,10
989,1187,48.0,10
989,1186,48.0,10
1331,771,48.0,10
394,464,48.0,10
188,522,48.0,10
394,466,48.0,10
188,372,48.0,10
547,1419,48.0,10
547,1418,48.0,10
278,392,48.0,10
136,1013,48.0,10
136,1012,48.0,10
256,448,48.0,10
726,1453,48.0,10
708,1458,48.0,10
828,729,48.0,10
613,768,48.0,10
83,1383,48.0,10
1332,1367,48.0,10
973,1127,48.0,83
562,86,48.0,10
1503,1045,48.0,10
893,1321,48.0,10
712,1462,48.0,10
1503,1046,48.0,10
230,346,48.0,10
392,643,48.0,10
91,115,48.0,10
299,662,48.0,10
1691,1055,48.0,10
1441,1563,48.0,10
1590,496,48.0,10
214,1193,48.0,10
794,32,48.0,10
1460,1682,48.0,10
217,1038,48.0,10
895,16,48.0,10
344,1202,48.0,10
97,528,48.0,10
507,1683,48.0,10
329,638,48.0,10
909,939,48.0,10
276,359,48.0,10
329,1171,48.0,10
1086,87,48.0,10
786,729,48.0,10
1085,1064,48.0,10
156,601,48.0,10
886,667,48.0,10
588,1429,48.0,10
661,1566,48.0,10
565,880,48.0,10
1040,321,48.0,10
1040,318,48.0,10
886,670,48.0,10
1180,650,48.0,10
133,768,48.0,10
642,1111,48.0,10
642,1110,48.0,10
1329,1590,48.0,10
642,1109,48.0,10
78,230,48.0,10
329,392,48.0,10
232,886,48.0,10
291,893,48.0,10
256,1219,48.0,10
1142,1266,48.0,10
375,562,48.0,10
1247,1150,48.0,10
764,1446,48.0,10
764,1445,48.0,10
494,1115,48.0,10
257,1138,48.0,31
1583,1692,48.0,10
909,932,48.0,10
1086,569,48.0,10
275,930,48.0,10
506,359,48.0,10
899,840,48.0,10
899,842,48.0,10
624,276,48.0,10
468,1300,48.0,10
94,345,48.0,10
239,78,48.0,10
94,347,48.0,31
1251,1561,48.0,10
198,1321,48.0,10
94,353,48.0,10
1685,968,48.0,10
216,299,48.0,10
1115,1609,48.0,10
1115,1607,48.0,10
844,1555,48.0,10
844,1556,48.0,83
214,1131,48.0,10
880,1387,48.0,10
347,805,48.0,10
553,483,48.0,10
958,1215,48.0,10
553,485,48.0,10
74,1208,48.0,10
347,804,48.0,10
387,542,48.0,10
387,543,48.0,10
347,809,48.0,10
347,810,48.0,10
558,1428,48.0,10
1517,29,48.0,10
302,392,48.0,10
1180,73,48.0,10
958,356,48.0,10
958,1589,48.0,10
1180,70,48.0,10
388,511,48.0,10
234,705,48.0,10
156,667,48.0,10
391,705,48.0,10
516,1082,48.0,10
1023,624,48.0,10
726,318,48.0,10
394,591,48.0,10
1652,1089,48.0,10
1133,1298,48.0,10
974,198,48.0,10
974,196,48.0,10
517,1530,48.0,10
1451,265,48.0,10
837,70,48.0,10
494,1607,48.0,10
494,1609,48.0,10
1109,817,48.0,10
588,615,48.0,10
1093,1538,48.0,10
1152,337,48.0,10
588,619,48.0,10
1092,884,48.0,10
38,511,48.0,10
1449,617,48.0,10
38,507,48.0,10
517,32,48.0,10
603,159,48.0,10
313,1208,48.0,31
889,1563,48.0,10
373,1431,48.0,10
570,1445,48.0,10
570,1446,48.0,10
1298,930,48.0,31
576,1098,48.0,10
571,308,48.0,10
1700,247,48.0,10
697,1368,48.0,10
821,1202,48.0,31
1700,251,48.0,10
1560,305,48.0,10
1475,1575,48.0,10
206,305,48.0,10
701,1418,48.0,10
1029,1503,48.0,10
592,846,48.0,10
1147,419,48.0,10
265,788,48.0,10
1560,300,48.0,10
1560,302,48.0,10
717,33,48.0,10
1588,638,48.0,10
1259,909,48.0,10
1517,1026,48.0,10
1259,907,48.0,10
401,530,48.0,10
30,652,48.0,10
821,376,48.0,10
494,184,48.0,10
242,137,48.0,10
346,1550,48.0,10
516,1079,48.0,10
1609,451,48.0,10
385,375,48.0,10
534,258,48.0,10
534,257,48.0,83
494,178,48.0,10
534,259,48.0,10
242,139,48.0,10
718,451,48.0,10
494,180,48.0,31
156,1272,48.0,10
531,884,48.0,10
1503,1128,48.0,10
964,706,48.0,10
531,886,48.0,10
525,1510,48.0,10
156,1274,48.0,10
232,427,48.0,10
803,156,48.0,10
367,410,48.0,10
1332,1176,48.0,10
407,891,48.0,31
367,407,48.0,10
485,664,48.0,10
1418,474,48.0,10
1406,383,48.0,10
1076,434,48.0,10
294,576,48.0,10
922,734,48.0,31
344,391,48.0,10
115,932,48.0,10
665,310,48.0,10
367,1098,48.0,10
207,1171,48.0,10
389,960,48.0,10
510,547,48.0,10
1236,1700,48.0,10
718,396,48.0,10
1086,1187,48.0,10
179,490,48.0,10
816,257,48.0,10
718,391,48.0,10
163,1517,48.0,10
407,884,48.0,31
34,1436,48.0,10
275,1091,48.0,10
418,1464,48.0,10
329,1404,48.0,10
500,1431,48.0,10
149,213,48.0,10
180,639,48.0,10
886,127,48.0,31
1210,429,48.0,10
886,125,48.0,10
803,1113,48.0,10
1053,1080,48.0,10
580,1266,48.0,10
1300,420,48.0,10
494,722,48.0,10
494,721,48.0,10
169,712,48.0,10
891,643,48.0,10
494,718,48.0,10
494,717,48.0,10
753,1517,48.0,10
452,664,48.0,10
401,70,48.0,10
329,287,48.0,10
329,284,48.0,10
662,909,48.0,10
257,878,48.0,10
783,588,48.0,10
723,768,48.0,10
245,872,48.0,10
516,133,48.0,10
917,594,48.0,10
174,107,48.0,10
1476,1318,48.0,10
1095,1115,48.0,10
129,861,48.0,10
516,139,48.0,10
472,1259,48.0,10
1594,1210,48.0,10
927,76,48.0,10
165,1695,48.0,10
246,1539,48.0,10
1371,386,48.0,10
1616,774,48.0,10
1072,1550,48.0,80
1538,932,48.0,10
83,1095,48.0,10
844,1187,48.0,83
83,1093,48.0,10
1180,1507,48.0,10
1082,547,48.0,10
1180,1510,48.0,10
884,1399,48.0,10
1209,468,48.0,31
536,1131,48.0,10
329,570,48.0,10
774,1699,48.0,10
437,359,48.0,10
939,1079,48.0,10
44,163,48.0,10
919,1583,48.0,10
939,1082,48.0,31
1095,1138,48.0,10
485,1387,48.0,10
1095,1140,48.0,10
188,864,48.0,83
1095,1141,48.0,10
551,769,48.0,10
831,1205,48.0,10
560,698,48.0,10
1404,629,48.0,10
275,1235,48.0,10
1026,589,48.0,10
56,712,48.0,10
880,927,48.0,10
1556,535,48.0,10
1026,587,48.0,10
1032,1138,48.0,10
139,427,48.0,10
1084,1104,48.0,10
1084,1109,48.0,10
198,205,48.0,10
251,293,48.0,10
1084,1110,48.0,10
1084,1111,48.0,10
899,805,48.0,10
928,1589,48.0,10
692,1242,48.0,10
459,642,48.0,10
588,1331,48.0,10
1507,474,48.0,10
242,1700,48.0,10
615,907,48.0,10
313,1064,48.0,10
256,776,48.0,10
63,620,48.0,10
233,127,48.0,31
582,665,48.0,10
878,62,48.0,10
582,667,48.0,10
917,777,48.0,10
306,376,48.0,10
930,936,48.0,10
917,773,48.0,10
577,1589,48.0,10
603,451,48.0,83
113,1205,48.0,10
922,1188,48.0,10
305,333,48.0,10
1538,359,48.0,10
564,1080,48.0,28
922,1186,48.0,31
1082,33,48.0,10
458,817,48.0,10
1477,1086,48.0,83
1354,641,48.0,10
1354,638,48.0,10
234,1242,48.0,10
1330,1404,48.0,10
1448,984,48.0,10
1188,804,48.0,10
83,472,48.0,10
945,968,48.0,31
826,1133,48.0,10
928,1200,48.0,10
1054,1194,48.0,10
287,1371,48.0,10
1054,1510,48.0,10
684,547,48.0,10
1054,1507,48.0,10
968,230,48.0,10
930,934,48.0,10
1683,837,48.0,10
805,1241,48.0,10
291,191,48.0,10
1119,1669,48.0,10
506,705,48.0,10
525,1046,48.0,10
94,1200,48.0,31
867,873,48.0,10
784,968,48.0,31
643,940,48.0,10
589,1062,48.0,10
643,944,48.0,10
330,1561,48.0,10
1629,671,48.0,10
652,854,48.0,10
1119,1158,48.0,10
534,624,48.0,10
958,837,48.0,10
781,452,48.0,10
945,531,48.0,10
305,331,48.0,10
770,923,48.0,10
30,287,48.0,10
1092,705,48.0,10
945,533,48.0,10
1115,376,48.0,10
1031,1110,48.0,10
278,467,48.0,10
792,700,48.0,10
958,703,48.0,10
256,550,48.0,10
930,1431,48.0,10
562,32,48.0,10
587,1345,48.0,10
510,1200,48.0,10
774,496,48.0,10
726,1200,48.0,10
1331,310,48.0,10
1354,98,48.0,10
592,550,48.0,10
1548,1451,48.0,10
1087,251,48.0,10
306,359,48.0,10
1548,1449,48.0,10
1087,245,48.0,10
900,995,48.0,10
191,510,48.0,10
161,872,48.0,10
43,87,48.0,10
61,1276,48.0,10
282,1449,48.0,10
516,667,48.0,10
43,94,48.0,31
233,1492,48.0,10
1084,191,48.0,10
468,603,48.0,31
945,1331,48.0,10
854,1043,48.0,10
487,490,48.0,10
601,1492,48.0,10
231,945,48.0,10
1475,73,48.0,10
1134,178,48.0,10
90,265,48.0,10
1134,180,48.0,10
900,652,48.0,10
1134,184,48.0,10
133,1031,48.0,10
900,649,48.0,10
900,646,48.0,10
900,647,48.0,10
809,171,48.0,31
53,388,48.0,10
951,1632,48.0,10
734,853,48.0,10
53,392,48.0,10
53,396,48.0,10
577,1115,48.0,10
1095,321,48.0,10
932,1186,48.0,10
330,222,48.0,10
1097,1640,48.0,10
153,884,48.0,10
427,1131,48.0,10
427,1134,48.0,10
427,1133,48.0,10
1056,1453,48.0,10
427,1135,48.0,10
1632,1700,48.0,10
481,78,48.0,10
577,251,48.0,10
577,247,48.0,10
577,245,48.0,10
1113,313,48.0,10
684,878,48.0,10
1274,276,48.0,10
507,1131,48.0,10
415,929,48.0,10
697,617,48.0,10
231,949,48.0,10
909,846,48.0,10
334,1302,48.0,10
721,1550,48.0,80
681,61,48.0,10
137,565,48.0,10
452,872,48.0,10
564,447,48.0,10
1134,1652,48.0,10
139,336,48.0,10
1251,402,48.0,10
1517,373,48.0,10
1517,376,48.0,10
774,792,48.0,10
615,1010,48.0,10
373,36,48.0,10
418,123,48.0,10
221,560,48.0,10
615,1012,48.0,10
647,1054,48.0,10
232,516,48.0,10
232,519,48.0,10
592,1236,48.0,10
1084,753,48.0,10
43,1115,48.0,10
231,576,48.0,10
231,577,48.0,10
276,607,48.0,10
231,582,48.0,10
620,506,48.0,10
1196,1135,48.0,10
620,510,48.0,31
38,113,48.0,83
966,649,48.0,10
485,1205,48.0,10
705,878,48.0,10
1196,1134,48.0,10
966,652,48.0,10
1248,171,48.0,10
1236,310,48.0,10
1209,662,48.0,83
1248,170,48.0,10
523,1026,48.0,10
564,1371,48.0,10
547,670,48.0,10
396,506,48.0,10
890,1436,48.0,10
43,1141,48.0,10
577,1208,48.0,10
43,1138,48.0,10
547,667,48.0,10
43,1140,48.0,10
43,1139,48.0,10
530,1194,48.0,10
1079,386,48.0,10
127,844,48.0,31
444,722,48.0,10
536,163,48.0,10
891,230,48.0,10
891,233,48.0,10
668,1086,48.0,10
282,496,48.0,10
1087,1134,48.0,10
954,893,48.0,10
1583,511,48.0,10
408,940,48.0,10
1555,1632,48.0,10
206,716,48.0,10
1583,507,48.0,10
408,944,48.0,10
809,906,48.0,10
1150,798,48.0,10
809,907,48.0,10
1560,1468,48.0,10
487,1282,48.0,10
667,1211,48.0,10
1682,1202,48.0,10
1110,535,48.0,10
1678,615,48.0,10
120,694,48.0,10
198,667,48.0,10
1557,78,48.0,10
1087,1274,48.0,10
849,854,48.0,10
928,734,48.0,10
305,944,48.0,10
235,1187,48.0,10
1087,1272,48.0,10
235,1186,48.0,10
610,887,48.0,10
826,886,48.0,10
61,260,48.0,10
61,259,48.0,10
1352,194,48.0,10
375,610,48.0,10
535,1519,48.0,10
239,652,48.0,10
77,244,48.0,10
222,1026,48.0,10
1383,1429,48.0,10
664,1026,48.0,10
1109,293,48.0,10
58,622,48.0,10
633,187,48.0,10
1109,290,48.0,10
316,547,48.0,10
1097,1609,48.0,10
28,1134,48.0,10
826,485,48.0,10
706,846,48.0,10
418,1138,48.0,10
344,907,48.0,10
1632,1525,48.0,10
1429,528,48.0,10
396,1085,48.0,10
418,1141,48.0,10
94,1040,48.0,31
275,810,48.0,10
275,809,48.0,10
172,245,48.0,10
993,1420,48.0,10
928,1111,48.0,10
115,161,48.0,10
423,816,48.0,10
40,396,48.0,10
1379,1160,48.0,10
928,1109,48.0,10
259,219,48.0,0
259,220,48.0,10
284,1056,48.0,10
1248,909,48.0,10
1248,907,48.0,10
346,837,48.0,10
1248,904,48.0,10
1441,815,48.0,10
958,1416,48.0,10
979,482,48.0,10
715,760,48.0,10
552,837,48.0,10
747,550,48.0,10
1085,490,48.0,10
1085,488,48.0,10
1429,178,48.0,10
174,687,48.0,10
1024,444,48.0,10
1429,184,48.0,10
568,1506,48.0,10
1056,1368,48.0,10
136,481,48.0,10
930,1562,48.0,10
136,479,48.0,10
1507,700,48.0,10
1040,1133,48.0,10
1040,1134,48.0,83
136,483,48.0,10
468,305,48.0,10
1031,33,48.0,10
558,1387,48.0,10
37,359,48.0,10
133,1538,48.0,10
533,392,48.0,10
533,391,48.0,10
94,490,48.0,10
77,1338,48.0,10
137,720,48.0,10
484,974,48.0,10
709,884,48.0,10
484,973,48.0,31
664,260,48.0,10
484,967,48.0,10
1115,893,48.0,10
989,1519,48.0,10
292,891,48.0,10
483,723,48.0,10
410,712,48.0,10
150,1504,48.0,10
258,305,48.0,10
1033,87,48.0,34
370,445,48.0,10
483,716,48.0,10
251,1308,48.0,10
483,720,48.0,10
483,721,48.0,10
1640,535,48.0,10
719,3,48.0,10
292,601,48.0,10
1180,1043,48.0,10
906,1383,48.0,10
613,1652,48.0,10
1556,1519,48.0,10
1383,582,48.0,10
113,652,48.0,10
1383,576,48.0,83
551,1315,48.0,10
533,420,48.0,10
113,647,48.0,10
375,1161,48.0,10
230,894,48.0,10
1187,607,48.0,10
996,1194,48.0,10
113,649,48.0,10
734,738,48.0,10
979,864,48.0,10
595,86,48.0,10
511,894,48.0,10
386,501,48.0,31
299,1023,48.0,10
418,479,48.0,10
299,1025,48.0,10
299,1024,48.0,10
1682,519,48.0,10
979,865,48.0,10
979,866,48.0,10
1104,770,48.0,10
1428,1685,48.0,10
974,21,48.0,10
744,715,48.0,10
85,1454,48.0,10
163,565,48.0,10
1340,65,48.0,10
633,1501,48.0,10
575,161,48.0,10
426,534,48.0,10
426,533,48.0,10
515,115,48.0,10
909,535,48.0,10
171,817,48.0,10
498,386,48.0,10
483,215,48.0,10
928,62,48.0,31
358,1062,48.0,10
375,386,48.0,10
1367,650,48.0,10
401,1451,48.0,10
776,1086,48.0,10
216,1023,48.0,10
970,1387,48.0,10
749,603,48.0,31
216,1024,48.0,10
533,1272,48.0,10
53,667,48.0,10
1700,420,48.0,10
53,665,48.0,10
298,1404,48.0,10
94,1158,48.0,10
1079,1632,48.0,10
92,738,48.0,10
642,717,48.0,10
642,718,48.0,10
94,1156,48.0,10
1098,1682,48.0,10
408,1276,48.0,10
613,1428,48.0,10
598,1318,48.0,10
113,872,48.0,10
1607,1609,48.0,10
498,425,48.0,10
1250,329,48.0,10
498,429,48.0,10
701,1144,48.0,10
571,1616,48.0,10
275,310,48.0,10
1092,1519,48.0,10
846,1308,48.0,10
170,1127,48.0,10
229,1562,48.0,10
108,817,48.0,10
439,550,48.0,10
316,1053,48.0,10
1429,1272,48.0,10
1329,715,48.0,10
137,1429,48.0,10
1557,300,48.0,10
316,1054,48.0,10
407,840,48.0,10
312,821,48.0,10
1560,149,48.0,10
484,465,48.0,10
484,468,48.0,31
484,467,48.0,10
1158,715,48.0,10
1104,550,48.0,10
308,287,48.0,10
1589,117,48.0,10
1589,115,48.0,10
344,696,48.0,10
1589,113,48.0,10
308,282,48.0,10
721,1367,48.0,10
308,284,48.0,10
1187,1555,48.0,10
1187,1556,48.0,10
220,932,48.0,10
701,924,48.0,10
117,1053,48.0,10
753,706,48.0,10
220,939,48.0,10
87,359,48.0,10
153,271,48.0,10
879,198,48.0,10
701,867,48.0,10
1331,483,48.0,10
40,1652,48.0,10
891,178,48.0,10
784,642,48.0,10
494,329,48.0,10
930,644,48.0,10
930,643,48.0,10
620,139,48.0,10
614,36,48.0,10
922,410,48.0,31
786,483,48.0,10
956,1556,48.0,10
682,944,48.0,10
682,940,48.0,10
115,1202,48.0,10
1321,62,48.0,31
477,1150,48.0,10
619,519,48.0,10
231,1338,48.0,10
922,1097,48.0,31
1510,299,48.0,10
1510,303,48.0,80
156,1030,48.0,10
882,817,48.0,10
95,1517,48.0,10
1470,976,48.0,10
407,235,48.0,10
445,1392,48.0,10
407,233,48.0,83
701,1596,48.0,10
37,83,48.0,10
1082,1652,48.0,10
448,233,48.0,10
37,77,48.0,10
786,179,48.0,10
94,1146,48.0,10
806,191,48.0,10
247,386,48.0,10
1678,275,48.0,10
717,257,48.0,10
1057,1200,48.0,31
1031,820,48.0,10
753,206,48.0,10
770,1420,48.0,10
989,846,48.0,10
930,138,48.0,10
930,137,48.0,10
930,136,48.0,78
188,849,48.0,10
1259,717,48.0,10
1607,768,48.0,10
1259,722,48.0,10
427,880,48.0,10
1460,1308,48.0,10
112,723,48.0,10
1209,452,48.0,10
185,770,48.0,10
330,417,48.0,10
333,993,48.0,10
764,880,48.0,10
407,588,48.0,10
129,735,48.0,10
165,1140,48.0,10
77,423,48.0,10
1332,162,48.0,10
129,742,48.0,10
165,1141,48.0,10
